pet_name,pet_species,pet_breed,pet_age_group,pet_color,pet_gender,pet_temperaments,adopter_living,adopter_activity,adopter_experience,adopter_has_kids,adopter_has_pets,adopter_hours_alone,adopter_pref_color,adopter_pref_age,adopter_pref_gender,adopter_desired_tags,color_matched,age_matched,gender_matched,is_dog,is_cat,pet_age_kitten_puppy,pet_age_young,pet_age_adult,pet_age_senior,pet_is_male,pet_is_female,pref_age_kitten_puppy,pref_age_young,pref_age_adult,pref_age_senior,pref_gender_male,pref_gender_female,tag_similarity,living_apartment,living_yard,living_no_yard,activity_relaxed,activity_moderate,activity_high,exp_first_time,exp_experienced,has_kids,has_other_pets,hours_0_3,hours_4_7,hours_8_plus,special_care_cap,pet_special_need,adopter_tag_friendly,adopter_tag_calm,adopter_tag_energetic,adopter_tag_shy,adopter_tag_playful,adopter_tag_independent,adopter_tag_affectionate,adopter_tag_protective,pet_tag_friendly,pet_tag_calm,pet_tag_energetic,pet_tag_shy,pet_tag_playful,pet_tag_independent,pet_tag_affectionate,pet_tag_protective,is_compatible
Bonnie,cat,Domestic Shorthair Mix,adult,Tricolor,Female,Calm; Independent; Affectionate,apartment,moderate,first_time,1,1,4_7,Gray,young,any,Affectionate; Playful; Friendly,0.0,0.4,1.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.333333,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,Tabby,Male,Energetic; Playful; Affectionate,house_with_yard,moderate,first_time,0,0,4_7,Gray,kitten_puppy,female,Energetic; Affectionate,0.0,1.0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.816497,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
Pally,dog,German Shepherd Mix,kitten_puppy,White,Male,Friendly; Energetic; Playful; Protective,house_with_yard,relaxed,experienced,0,0,0_3,Brown,adult,any,Friendly; Independent,0.0,0.0,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.353553,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,Tabby,Male,Energetic; Playful; Affectionate,house_no_yard,high,first_time,0,1,8_plus,Black,any,any,Energetic; Protective; Friendly,0.0,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.333333,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
*Ryker,dog,Pit Bull Mix,young,White,Male,Friendly; Energetic; Playful,house_no_yard,high,first_time,1,0,0_3,Tricolor,young,any,Shy; Calm; Energetic,0.0,1.0,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.333333,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
*Brad,cat,Domestic Shorthair Mix,kitten_puppy,Tabby,Male,Energetic; Playful; Affectionate,apartment,moderate,first_time,1,0,0_3,any,any,male,Affectionate; Energetic,1.0,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.816497,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
*Fanny,dog,Border Collie/Labrador Retriever,kitten_puppy,Black,Female,Friendly; Energetic; Playful; Affectionate,house_no_yard,moderate,experienced,1,1,8_plus,Tabby,kitten_puppy,male,Energetic,0.0,1.0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0.5,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,Tabby,Male,Energetic; Playful; Affectionate,house_no_yard,moderate,first_time,1,0,0_3,Gray,adult,female,Energetic; Friendly; Protective,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.333333,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
Shadow,dog,German Shepherd Mix,young,Brown,Male,Friendly; Energetic; Playful; Protective,house_no_yard,relaxed,experienced,0,1,4_7,Tabby,any,male,Friendly,0.0,1.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
Hudson,dog,Soft Coated Wheaten Terrier Mix,kitten_puppy,White,Male,Friendly; Energetic; Playful,apartment,high,experienced,0,1,8_plus,Brown,kitten_puppy,any,Affectionate; Calm,0.0,1.0,1.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
*Marco,dog,Labrador Retriever Mix,kitten_puppy,White,Male,Friendly; Energetic; Playful; Affectionate,house_with_yard,high,first_time,0,1,0_3,White,senior,male,Affectionate,1.0,0.0,1.0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0.5,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
*Miller,cat,Domestic Shorthair Mix,kitten_puppy,White,Male,Energetic; Playful; Affectionate,house_with_yard,high,experienced,0,1,0_3,Tricolor,young,male,Affectionate; Calm; Protective,0.0,0.4,1.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.333333,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
*Nala,cat,Domestic Shorthair Mix,kitten_puppy,Tabby,Female,Energetic; Playful; Affectionate,house_no_yard,relaxed,experienced,0,1,0_3,Brown,adult,male,Affectionate,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0.57735,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
Chance,dog,American Bulldog Mix,adult,Black,Male,Friendly; Energetic; Affectionate,apartment,relaxed,first_time,1,0,8_plus,any,any,male,Protective; Playful,1.0,1.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
Charlie,dog,Miniature Schnauzer/Chihuahua Shorthair,adult,White,Male,Friendly; Calm; Affectionate,house_no_yard,moderate,experienced,0,1,0_3,Tabby,any,female,Affectionate; Shy,0.0,1.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.408248,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
*Franz,dog,Miniature Schnauzer Mix,adult,Black,Male,Friendly; Affectionate,house_no_yard,moderate,experienced,0,0,4_7,Orange,adult,female,Friendly; Playful,0.0,1.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0.5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Bailey,dog,Labrador Retriever/Pug,adult,Orange,Female,Friendly; Calm; Playful; Affectionate,house_no_yard,relaxed,first_time,0,0,8_plus,Tabby,young,male,Independent; Friendly; Calm,0.0,0.4,0.0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0.57735,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,White,Female,Energetic; Playful; Affectionate,house_with_yard,high,first_time,1,0,4_7,Black,young,female,Playful; Calm; Energetic,0.0,0.4,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0.666667,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
*Badger,cat,Domestic Shorthair Mix,kitten_puppy,Tabby,Female,Energetic; Playful; Affectionate,house_no_yard,moderate,experienced,0,1,4_7,any,adult,male,Shy,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0.0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
*Fradey,cat,Domestic Shorthair Mix,kitten_puppy,Black,Female,Energetic; Playful; Affectionate,house_with_yard,moderate,experienced,0,1,8_plus,any,any,female,Energetic,1.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.57735,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
*Ivy,dog,Pit Bull Mix,young,White,Female,Friendly; Energetic; Playful,house_with_yard,relaxed,experienced,1,1,4_7,Tricolor,senior,any,Shy,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
*Gramps,dog,English Bulldog Mix,adult,White,Male,Friendly; Energetic; Affectionate,apartment,relaxed,first_time,0,1,0_3,Tricolor,any,female,Playful,0.0,1.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
*Berry,dog,Labrador Retriever Mix,young,Black,Male,Friendly; Energetic; Playful; Affectionate,house_no_yard,relaxed,experienced,1,1,4_7,Orange,any,female,Friendly; Independent; Protective,0.0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.288675,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0
Shelter Rescue,dog,Rottweiler Mix,kitten_puppy,Black,Female,Friendly; Energetic; Playful,house_with_yard,relaxed,experienced,0,0,4_7,Black,any,male,Calm; Playful; Shy,1.0,1.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.333333,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
*Florence,cat,Domestic Shorthair Mix,kitten_puppy,Tabby,Female,Energetic; Playful; Affectionate,apartment,relaxed,experienced,0,1,4_7,Tabby,adult,any,Protective; Independent; Friendly,1.0,0.0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
Tex,dog,Pit Bull Mix,young,Black,Male,Friendly; Energetic; Playful,apartment,moderate,experienced,0,1,8_plus,White,senior,female,Protective; Playful; Energetic,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0.666667,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,White,Male,Energetic; Playful; Affectionate,house_no_yard,relaxed,experienced,1,0,8_plus,any,young,female,Friendly; Affectionate; Energetic,1.0,0.4,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0.666667,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,White,Female,Energetic; Playful; Affectionate,house_no_yard,high,experienced,1,0,8_plus,White,adult,female,Independent; Friendly,1.0,0.0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
Shelter Rescue,dog,Pit Bull Mix,kitten_puppy,Gray,Male,Friendly; Energetic; Playful,apartment,relaxed,experienced,1,0,8_plus,White,any,female,Friendly; Independent; Shy,0.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.333333,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
Honey,dog,Australian Cattle Dog Mix,young,Brown,Female,Friendly; Energetic; Playful,house_no_yard,relaxed,first_time,0,0,4_7,Orange,adult,male,Affectionate; Playful,0.0,0.4,0.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.408248,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
Stella,cat,Domestic Medium Hair Mix,kitten_puppy,Tabby,Female,Energetic; Playful; Affectionate,apartment,relaxed,first_time,1,0,4_7,any,adult,female,Calm,1.0,0.0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
*Yeti,dog,Great Pyrenees Mix,adult,White,Male,Friendly; Affectionate,house_with_yard,moderate,first_time,1,0,0_3,any,young,female,Friendly; Shy,1.0,0.4,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0.5,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Daisy,dog,Cairn Terrier Mix,adult,Brown,Female,Friendly; Energetic; Affectionate,house_no_yard,moderate,experienced,0,1,4_7,Black,any,any,Affectionate; Friendly,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.816497,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
*Cora,cat,Domestic Shorthair Mix,kitten_puppy,Black,Female,Energetic; Playful; Affectionate,house_no_yard,relaxed,first_time,1,0,4_7,Tricolor,adult,female,Calm,0.0,0.0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Shelter Rescue,dog,Lhasa Apso Mix,young,Black,Female,Friendly; Energetic; Playful,apartment,high,experienced,0,1,4_7,White,adult,female,Protective; Shy; Playful,0.0,0.4,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.333333,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
*Steve,dog,Cairn Terrier Mix,kitten_puppy,Brown,Male,Friendly; Energetic; Playful,house_no_yard,moderate,first_time,1,1,8_plus,Orange,adult,female,Friendly; Protective; Energetic,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.666667,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
Arya,dog,Staffordshire,young,Black,Female,Friendly; Energetic; Playful,apartment,relaxed,first_time,0,0,4_7,Tricolor,senior,female,Energetic,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.57735,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
*Harrison,dog,Pit Bull Mix,young,White,Male,Friendly; Energetic; Playful,apartment,high,first_time,0,0,8_plus,Black,young,female,Energetic; Playful,0.0,1.0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.816497,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
Ryuk,dog,Pit Bull Mix,kitten_puppy,White,Male,Friendly; Energetic; Playful,house_no_yard,high,experienced,1,0,0_3,Orange,any,any,Protective; Affectionate; Energetic,0.0,1.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.333333,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
Lincoln,dog,Pit Bull Mix,adult,White,Male,Friendly; Energetic; Affectionate,apartment,high,first_time,1,1,8_plus,Orange,young,male,Affectionate; Friendly,0.0,0.4,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.816497,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
Leo,cat,Domestic Shorthair Mix,senior,Orange,Male,Calm; Independent,apartment,high,first_time,1,1,4_7,Gray,young,female,Independent; Affectionate,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0.5,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
*Casey,dog,Catahoula Mix,kitten_puppy,White,Female,Friendly; Energetic; Playful,house_with_yard,high,experienced,0,0,0_3,Brown,kitten_puppy,male,Protective; Friendly; Energetic,0.0,1.0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0.666667,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
Shelter Rescue,dog,Siberian Husky Mix,kitten_puppy,Orange,Female,Friendly; Energetic; Playful,house_with_yard,moderate,first_time,0,0,4_7,Orange,kitten_puppy,female,Friendly; Energetic; Affectionate,1.0,1.0,1.0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.666667,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
*Penelope,cat,Domestic Shorthair Mix,young,Orange,Female,Calm; Independent; Affectionate,house_with_yard,moderate,first_time,1,0,4_7,Brown,young,female,Independent,0.0,1.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.57735,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
Maggie,dog,Pit Bull Mix,adult,White,Female,Friendly; Energetic; Affectionate,apartment,high,experienced,0,0,8_plus,Tabby,young,any,Shy; Protective; Independent,0.0,0.4,1.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
Zuko,cat,Domestic Shorthair Mix,kitten_puppy,Orange,Male,Energetic; Playful; Affectionate,house_with_yard,moderate,first_time,1,0,4_7,Brown,senior,female,Shy; Calm; Playful,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0.333333,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
*Farley,dog,Catahoula Mix,young,Gray,Male,Friendly; Energetic; Playful,house_no_yard,relaxed,experienced,0,1,8_plus,any,any,female,Affectionate; Playful,1.0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.408248,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
*Will,cat,Domestic Medium Hair Mix,kitten_puppy,Gray,Male,Energetic; Playful; Affectionate,house_with_yard,relaxed,first_time,1,1,8_plus,Tricolor,adult,any,Shy; Protective,0.0,0.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
*Golden,cat,Domestic Longhair Mix,kitten_puppy,Tabby,Male,Energetic; Playful; Affectionate,house_no_yard,moderate,experienced,0,0,8_plus,Gray,kitten_puppy,male,Protective; Calm; Affectionate,0.0,1.0,1.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
Baby,cat,Domestic Shorthair Mix,adult,Tricolor,Female,Calm; Independent; Affectionate,apartment,high,first_time,1,0,4_7,Orange,adult,male,Independent; Energetic; Protective,0.0,1.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.333333,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0
Wolfie,dog,German Shepherd Mix,kitten_puppy,Black,Male,Friendly; Energetic; Playful; Protective,house_with_yard,moderate,experienced,0,0,0_3,any,adult,female,Protective; Friendly,1.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.707107,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
Shelter Rescue,dog,Labrador Retriever/Pit Bull,kitten_puppy,White,Male,Friendly; Energetic; Playful; Affectionate,apartment,high,first_time,0,1,8_plus,Tricolor,any,any,Shy; Energetic,0.0,1.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.353553,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0
*Lupe,dog,Pit Bull Mix,young,White,Female,Friendly; Energetic; Playful,house_with_yard,moderate,first_time,0,0,8_plus,Black,senior,any,Energetic,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.57735,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
Violet,dog,Labrador Retriever Mix,kitten_puppy,Black,Female,Friendly; Energetic; Playful; Affectionate,house_with_yard,high,first_time,1,0,0_3,Gray,senior,male,Calm; Friendly; Protective,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.288675,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
*Jaxon,dog,Beagle Mix,adult,White,Male,Friendly; Playful; Affectionate,apartment,high,experienced,0,1,8_plus,any,young,male,Friendly; Playful; Independent,1.0,0.4,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.666667,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1
Zoey,dog,Chihuahua Shorthair Mix,young,Brown,Female,Friendly; Calm; Energetic; Playful; Affectionate,house_with_yard,relaxed,first_time,0,1,0_3,Tabby,senior,any,Calm; Friendly; Protective,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.516398,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0
Pink,dog,Chihuahua Shorthair Mix,kitten_puppy,Brown,Female,Friendly; Calm; Energetic; Playful; Affectionate,house_with_yard,relaxed,first_time,0,0,8_plus,Tricolor,young,male,Independent; Energetic; Calm,0.0,0.4,0.0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.516398,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0
Max,dog,Pit Bull/German Shepherd,young,Tabby,Male,Friendly; Energetic; Playful; Protective,apartment,relaxed,experienced,0,1,0_3,Tricolor,kitten_puppy,male,Independent,0.0,0.4,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
*Austen,cat,Domestic Shorthair Mix,kitten_puppy,Black,Female,Energetic; Playful; Affectionate,apartment,relaxed,first_time,0,1,4_7,any,adult,male,Affectionate,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0.57735,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
*Venus,cat,Domestic Shorthair Mix,kitten_puppy,Black,Female,Energetic; Playful; Affectionate,apartment,moderate,experienced,0,1,4_7,Tabby,kitten_puppy,female,Protective; Energetic,0.0,1.0,1.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.408248,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
*Bingley,cat,Domestic Shorthair Mix,kitten_puppy,Orange,Male,Energetic; Playful; Affectionate,house_no_yard,high,first_time,1,0,0_3,Tabby,adult,any,Energetic,0.0,0.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.57735,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
*Duke,dog,Pit Bull Mix,kitten_puppy,White,Male,Friendly; Energetic; Playful,apartment,high,first_time,1,1,8_plus,Brown,any,female,Shy,0.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
*Boogie,dog,Chihuahua Shorthair Mix,kitten_puppy,White,Male,Friendly; Calm; Energetic; Playful; Affectionate,house_no_yard,relaxed,experienced,0,1,4_7,Tricolor,kitten_puppy,female,Energetic,0.0,1.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.447214,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0
*Noble,dog,Pit Bull Mix,adult,Black,Male,Friendly; Energetic; Affectionate,apartment,moderate,experienced,1,1,0_3,Black,any,male,Playful; Independent,1.0,1.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1
Caroline,cat,Domestic Shorthair Mix,young,Tabby,Female,Calm; Independent; Affectionate,apartment,moderate,first_time,1,1,0_3,Gray,any,male,Friendly; Independent; Affectionate,0.0,1.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.666667,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
Batman,dog,Chihuahua Shorthair Mix,young,Black,Male,Friendly; Calm; Energetic; Playful; Affectionate,house_no_yard,relaxed,experienced,0,1,4_7,Orange,senior,female,Independent,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0.0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0
Dexter,dog,Basset Hound Mix,kitten_puppy,Tricolor,Male,Friendly; Energetic; Playful,apartment,moderate,first_time,0,1,0_3,Black,kitten_puppy,male,Playful,0.0,1.0,1.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.57735,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
